".record.id","Sample.type","visit","feature","Abundance"
"SM3","patient",2,"Bacteroides.Otu0877",0.000339404910057699
"SM30","patient",4,"Bacteroides.Otu0877",0
"SM31","control",2,"Bacteroides.Otu0877",0.00040453074433657
"SM33","patient",1,"Bacteroides.Otu0877",0.0011801730920535
"SM35","control",1,"Bacteroides.Otu0877",0.0175039781768584
"SM36","patient",4,"Bacteroides.Otu0877",0
"SM37","control",1,"Bacteroides.Otu0877",0.00201269546369407
"SM38","patient",2,"Bacteroides.Otu0877",0.00292878429760559
"SM39","patient",1,"Bacteroides.Otu0877",0.000910580950646512
"SM40","patient",4,"Bacteroides.Otu0877",0.00934233650911109
"SM41","patient",1,"Bacteroides.Otu0877",0.00547504025764895
"SM42","patient",4,"Bacteroides.Otu0877",0.000166458593424886
"SM43","patient",4,"Bacteroides.Otu0877",0.00327893285639765
"SM44","control",1,"Bacteroides.Otu0877",0.000273897562311695
"SM45","patient",2,"Bacteroides.Otu0877",0
"SM48","control",1,"Bacteroides.Otu0877",0.00100401606425703
"SM49","patient",1,"Bacteroides.Otu0877",0.00391920410009044
"SM5","patient",3,"Bacteroides.Otu0877",0
"SM50","patient",3,"Bacteroides.Otu0877",0
"SM51","patient",4,"Bacteroides.Otu0877",0.00022306491188936
"SM52","patient",1,"Bacteroides.Otu0877",0
"SM53","patient",2,"Bacteroides.Otu0877",0
"SM54","patient",3,"Bacteroides.Otu0877",0.00361604207758054
"SM55","control",1,"Bacteroides.Otu0877",0
"SM56","patient",2,"Bacteroides.Otu0877",0.000326370757180157
"SM57","patient",1,"Bacteroides.Otu0877",0
"SM58","patient",2,"Bacteroides.Otu0877",0.00129575639779721
"SM59","patient",3,"Bacteroides.Otu0877",0.00786516853932584
"SM60","patient",3,"Bacteroides.Otu0877",0.00204220558202859
"SM62","patient",1,"Bacteroides.Otu0877",0.00321156162183862
"SM63","control",1,"Bacteroides.Otu0877",0.00405405405405405
"SM64","patient",2,"Bacteroides.Otu0877",0.000501057788664959
"SM65","patient",3,"Bacteroides.Otu0877",0
"SM66","control",1,"Bacteroides.Otu0877",0.00879120879120879
"SM67","patient",4,"Bacteroides.Otu0877",5.88200694076819e-05
"SM68","patient",4,"Bacteroides.Otu0877",0.000934870676223122
"SM69","patient",4,"Bacteroides.Otu0877",0.00155424308361828
"SM7","control",1,"Bacteroides.Otu0877",0
"SM70","control",1,"Bacteroides.Otu0877",0
"SM71","patient",3,"Bacteroides.Otu0877",0.00109674892283588
"SM72","control",1,"Bacteroides.Otu0877",0
"SM73","patient",1,"Bacteroides.Otu0877",0
"SM74","control",2,"Bacteroides.Otu0877",0.000327332242225859
"SM75","patient",3,"Bacteroides.Otu0877",0
"SM76","control",1,"Bacteroides.Otu0877",0.000574250602963133
"SM77","patient",2,"Bacteroides.Otu0877",0.00495662949194548
"SM79","patient",2,"Bacteroides.Otu0877",0
"SM8","patient",1,"Bacteroides.Otu0877",0.00148312940304042
"SM81","control",1,"Bacteroides.Otu0877",0
"SM82","patient",4,"Bacteroides.Otu0877",0.00333312947220354
"SM83","patient",1,"Bacteroides.Otu0877",0
"SM84","patient",1,"Bacteroides.Otu0877",9.706853038245e-05
"SM86","patient",2,"Bacteroides.Otu0877",0
"SM87","patient",1,"Bacteroides.Otu0877",0.00114155251141553
"SM88","patient",2,"Bacteroides.Otu0877",0.00485933503836317
"SM89","control",1,"Bacteroides.Otu0877",0
"SM9","patient",2,"Bacteroides.Otu0877",0.0423693953105718
"SM90","patient",2,"Bacteroides.Otu0877",0.00123762376237624
"SM91","patient",3,"Bacteroides.Otu0877",0.00302270716602772
"SM92","patient",3,"Bacteroides.Otu0877",0.0973574408901252
"SM93","patient",1,"Bacteroides.Otu0877",0.000672404518558365
"SM95","control",1,"Bacteroides.Otu0877",0.00142806140664049
"SM96","patient",1,"Bacteroides.Otu0877",0.0231710096482565
"SM98","patient",3,"Bacteroides.Otu0877",0
"SM99","patient",3,"Bacteroides.Otu0877",0.000832441431799263
"SM1","patient",1,"Prevotella.Otu1803",0
"SM10","patient",3,"Prevotella.Otu1803",0
"SM100","patient",4,"Prevotella.Otu1803",0
"SM11","patient",2,"Prevotella.Otu1803",0
"SM12","patient",1,"Prevotella.Otu1803",4.42634560906516e-05
"SM13","patient",1,"Prevotella.Otu1803",0
"SM14","patient",1,"Prevotella.Otu1803",0
"SM15","control",1,"Prevotella.Otu1803",7.07664001132262e-05
"SM16","patient",4,"Prevotella.Otu1803",0
"SM17","patient",1,"Prevotella.Otu1803",0
"SM18","patient",2,"Prevotella.Otu1803",0
"SM19","patient",2,"Prevotella.Otu1803",0
"SM2","patient",1,"Prevotella.Otu1803",0
"SM20","control",1,"Prevotella.Otu1803",0
"SM21","patient",1,"Prevotella.Otu1803",0
"SM22","patient",1,"Prevotella.Otu1803",0
"SM23","patient",2,"Prevotella.Otu1803",0
"SM24","patient",1,"Prevotella.Otu1803",0.0272668810289389
"SM25","patient",4,"Prevotella.Otu1803",0
"SM26","control",1,"Prevotella.Otu1803",0
"SM28","control",1,"Prevotella.Otu1803",0
"SM29","patient",3,"Prevotella.Otu1803",0
"SM3","patient",2,"Prevotella.Otu1803",0
"SM30","patient",4,"Prevotella.Otu1803",0
"SM31","control",2,"Prevotella.Otu1803",0
"SM33","patient",1,"Prevotella.Otu1803",0
"SM35","control",1,"Prevotella.Otu1803",0
"SM36","patient",4,"Prevotella.Otu1803",0
"SM37","control",1,"Prevotella.Otu1803",0
"SM38","patient",2,"Prevotella.Otu1803",0
"SM39","patient",1,"Prevotella.Otu1803",0.0109876768044679
"SM40","patient",4,"Prevotella.Otu1803",0
"SM41","patient",1,"Prevotella.Otu1803",0
"SM42","patient",4,"Prevotella.Otu1803",0
"SM43","patient",4,"Prevotella.Otu1803",7.45212012817647e-05
"SM44","control",1,"Prevotella.Otu1803",0.00219118049849356
"SM45","patient",2,"Prevotella.Otu1803",0
"SM48","control",1,"Prevotella.Otu1803",0
"SM49","patient",1,"Prevotella.Otu1803",0
"SM5","patient",3,"Prevotella.Otu1803",0.00584844888964231
"SM50","patient",3,"Prevotella.Otu1803",0
"SM51","patient",4,"Prevotella.Otu1803",0
"SM52","patient",1,"Prevotella.Otu1803",0.000217888658895305
"SM53","patient",2,"Prevotella.Otu1803",0.0294159953970081
"SM54","patient",3,"Prevotella.Otu1803",0
"SM55","control",1,"Prevotella.Otu1803",0.0457710159876225
"SM56","patient",2,"Prevotella.Otu1803",0
"SM57","patient",1,"Prevotella.Otu1803",0
"SM58","patient",2,"Prevotella.Otu1803",0
"SM59","patient",3,"Prevotella.Otu1803",0
"SM60","patient",3,"Prevotella.Otu1803",0
"SM62","patient",1,"Prevotella.Otu1803",0
"SM63","control",1,"Prevotella.Otu1803",0
"SM64","patient",2,"Prevotella.Otu1803",0
"SM65","patient",3,"Prevotella.Otu1803",0
"SM66","control",1,"Prevotella.Otu1803",0
"SM67","patient",4,"Prevotella.Otu1803",0
"SM68","patient",4,"Prevotella.Otu1803",0
"SM69","patient",4,"Prevotella.Otu1803",0
"SM7","control",1,"Prevotella.Otu1803",0
"SM70","control",1,"Prevotella.Otu1803",0.0239291492804224
"SM71","patient",3,"Prevotella.Otu1803",0
"SM72","control",1,"Prevotella.Otu1803",0.00211640211640212
"SM73","patient",1,"Prevotella.Otu1803",0
"SM74","control",2,"Prevotella.Otu1803",0
"SM75","patient",3,"Prevotella.Otu1803",0
"SM76","control",1,"Prevotella.Otu1803",0
"SM77","patient",2,"Prevotella.Otu1803",0
"SM79","patient",2,"Prevotella.Otu1803",0.0793697396750832
"SM8","patient",1,"Prevotella.Otu1803",0
"SM81","control",1,"Prevotella.Otu1803",0
"SM82","patient",4,"Prevotella.Otu1803",0
"SM83","patient",1,"Prevotella.Otu1803",0
"SM84","patient",1,"Prevotella.Otu1803",0.0128130460104834
"SM86","patient",2,"Prevotella.Otu1803",0
"SM87","patient",1,"Prevotella.Otu1803",0.00418569254185693
"SM88","patient",2,"Prevotella.Otu1803",0
"SM89","control",1,"Prevotella.Otu1803",0.0446853516657853
"SM9","patient",2,"Prevotella.Otu1803",0
"SM90","patient",2,"Prevotella.Otu1803",0
"SM91","patient",3,"Prevotella.Otu1803",0
"SM92","patient",3,"Prevotella.Otu1803",0
"SM93","patient",1,"Prevotella.Otu1803",0
"SM95","control",1,"Prevotella.Otu1803",0
"SM96","patient",1,"Prevotella.Otu1803",0
"SM98","patient",3,"Prevotella.Otu1803",0.0596303215023105
"SM99","patient",3,"Prevotella.Otu1803",0
"SM1","patient",1,"Dorea.Otu1142",0.000346350333362196
"SM10","patient",3,"Dorea.Otu1142",0.00371037845860278
"SM100","patient",4,"Dorea.Otu1142",0.00161526036458734
"SM11","patient",2,"Dorea.Otu1142",0
"SM12","patient",1,"Dorea.Otu1142",0.000619688385269122
"SM13","patient",1,"Dorea.Otu1142",0.00446428571428571
"SM14","patient",1,"Dorea.Otu1142",0.00302915562287012
"SM15","control",1,"Dorea.Otu1142",0.00375061920600099
"SM16","patient",4,"Dorea.Otu1142",0.00194995125121872
"SM17","patient",1,"Dorea.Otu1142",0
"SM18","patient",2,"Dorea.Otu1142",0.000671478932348498
"SM19","patient",2,"Dorea.Otu1142",0.001850994909764
"SM2","patient",1,"Dorea.Otu1142",0.000805901679995041
"SM20","control",1,"Dorea.Otu1142",0.0042976094547408
"SM21","patient",1,"Dorea.Otu1142",0.00924836051790819
"SM22","patient",1,"Dorea.Otu1142",0.0119001919385797
"SM23","patient",2,"Dorea.Otu1142",0
"SM24","patient",1,"Dorea.Otu1142",0.00347266881028939
"SM25","patient",4,"Dorea.Otu1142",0.000831946755407654
"SM26","control",1,"Dorea.Otu1142",0.023303916161059
"SM28","control",1,"Dorea.Otu1142",0.00599520383693046
"SM29","patient",3,"Dorea.Otu1142",0.000835421888053467
"SM3","patient",2,"Dorea.Otu1142",0.00237583437040389
"SM30","patient",4,"Dorea.Otu1142",0.00048748781280468
"SM31","control",2,"Dorea.Otu1142",0.00647249190938511
"SM33","patient",1,"Dorea.Otu1142",0
"SM35","control",1,"Dorea.Otu1142",0.00636508297340305
"SM36","patient",4,"Dorea.Otu1142",0.000321853878339234
"SM37","control",1,"Dorea.Otu1142",0.00294163183155287
"SM38","patient",2,"Dorea.Otu1142",0.000102764361319494
"SM39","patient",1,"Dorea.Otu1142",0.00254962666181023
"SM40","patient",4,"Dorea.Otu1142",0.000184996762556655
"SM41","patient",1,"Dorea.Otu1142",0.01256038647343
"SM42","patient",4,"Dorea.Otu1142",0.0145651269246775
"SM43","patient",4,"Dorea.Otu1142",0.000149042402563529
"SM44","control",1,"Dorea.Otu1142",0.0057518488085456
"SM45","patient",2,"Dorea.Otu1142",0
"SM48","control",1,"Dorea.Otu1142",0.00200803212851406
"SM49","patient",1,"Dorea.Otu1142",0
"SM5","patient",3,"Dorea.Otu1142",0.000423800644176979
"SM50","patient",3,"Dorea.Otu1142",0.00236655272153563
"SM51","patient",4,"Dorea.Otu1142",0.00780727191612759
"SM52","patient",1,"Dorea.Otu1142",0.0335548534698769
"SM53","patient",2,"Dorea.Otu1142",0.000575373993095512
"SM54","patient",3,"Dorea.Otu1142",0.000986193293885602
"SM55","control",1,"Dorea.Otu1142",0.00154718927282104
"SM56","patient",2,"Dorea.Otu1142",0.000652741514360313
"SM57","patient",1,"Dorea.Otu1142",0.000359971202303816
"SM58","patient",2,"Dorea.Otu1142",0.000809847748623259
"SM59","patient",3,"Dorea.Otu1142",0.00636704119850187
"SM60","patient",3,"Dorea.Otu1142",0
"SM62","patient",1,"Dorea.Otu1142",0
"SM63","control",1,"Dorea.Otu1142",0.00045045045045045
"SM64","patient",2,"Dorea.Otu1142",0.00016701926288832
"SM65","patient",3,"Dorea.Otu1142",0.0318725099601594
"SM66","control",1,"Dorea.Otu1142",0.00945054945054945
"SM67","patient",4,"Dorea.Otu1142",0.000411740485853773
"SM68","patient",4,"Dorea.Otu1142",0.000311623558741041
"SM69","patient",4,"Dorea.Otu1142",0
"SM7","control",1,"Dorea.Otu1142",0.0127640845070423
"SM70","control",1,"Dorea.Otu1142",0.0202673933407136
"SM71","patient",3,"Dorea.Otu1142",0
"SM72","control",1,"Dorea.Otu1142",0.00185185185185185
"SM73","patient",1,"Dorea.Otu1142",5.04744599232788e-05
"SM74","control",2,"Dorea.Otu1142",0.0124386252045827
"SM75","patient",3,"Dorea.Otu1142",0.0264855687606112
"SM76","control",1,"Dorea.Otu1142",0.00189502698977834
"SM77","patient",2,"Dorea.Otu1142",0.00028162667567872
"SM79","patient",2,"Dorea.Otu1142",0.00146799765120376
"SM8","patient",1,"Dorea.Otu1142",0
"SM81","control",1,"Dorea.Otu1142",0
"SM82","patient",4,"Dorea.Otu1142",0.000244633355758058
"SM83","patient",1,"Dorea.Otu1142",0.000823723228995058
"SM84","patient",1,"Dorea.Otu1142",0
"SM86","patient",2,"Dorea.Otu1142",0.00124107973937325
"SM87","patient",1,"Dorea.Otu1142",0
"SM88","patient",2,"Dorea.Otu1142",0.000426257459505541
"SM89","control",1,"Dorea.Otu1142",0.000793231094658911
"SM9","patient",2,"Dorea.Otu1142",0
"SM90","patient",2,"Dorea.Otu1142",0.00453795379537954
"SM91","patient",3,"Dorea.Otu1142",0.000294898260100265
"SM92","patient",3,"Dorea.Otu1142",0.000463606861381548
"SM93","patient",1,"Dorea.Otu1142",0.00161377084454008
"SM95","control",1,"Dorea.Otu1142",0.00107104605498036
"SM96","patient",1,"Dorea.Otu1142",0.000759705234369065
"SM98","patient",3,"Dorea.Otu1142",0.00231049061055943
"SM99","patient",3,"Dorea.Otu1142",0.00107028184088477
"SM1","patient",1,"Akkermansia.Otu1935",0
"SM10","patient",3,"Akkermansia.Otu1935",0
"SM100","patient",4,"Akkermansia.Otu1935",0
"SM11","patient",2,"Akkermansia.Otu1935",0.00343815189677818
"SM12","patient",1,"Akkermansia.Otu1935",8.85269121813031e-05
"SM13","patient",1,"Akkermansia.Otu1935",0.0294642857142857
"SM14","patient",1,"Akkermansia.Otu1935",0
"SM15","control",1,"Akkermansia.Otu1935",0
"SM16","patient",4,"Akkermansia.Otu1935",0
"SM17","patient",1,"Akkermansia.Otu1935",0
"SM18","patient",2,"Akkermansia.Otu1935",0
"SM19","patient",2,"Akkermansia.Otu1935",0
"SM2","patient",1,"Akkermansia.Otu1935",0
"SM20","control",1,"Akkermansia.Otu1935",0.0002686005909213
"SM21","patient",1,"Akkermansia.Otu1935",0
"SM22","patient",1,"Akkermansia.Otu1935",0
"SM23","patient",2,"Akkermansia.Otu1935",0
"SM24","patient",1,"Akkermansia.Otu1935",0
"SM25","patient",4,"Akkermansia.Otu1935",0
"SM26","control",1,"Akkermansia.Otu1935",0
"SM28","control",1,"Akkermansia.Otu1935",0.004396482813749
"SM29","patient",3,"Akkermansia.Otu1935",0
"SM3","patient",2,"Akkermansia.Otu1935",0
"SM30","patient",4,"Akkermansia.Otu1935",0
"SM31","control",2,"Akkermansia.Otu1935",0.0392394822006472
"SM33","patient",1,"Akkermansia.Otu1935",0
"SM35","control",1,"Akkermansia.Otu1935",0
"SM36","patient",4,"Akkermansia.Otu1935",0
"SM37","control",1,"Akkermansia.Otu1935",0
"SM38","patient",2,"Akkermansia.Otu1935",0
"SM39","patient",1,"Akkermansia.Otu1935",0
"SM40","patient",4,"Akkermansia.Otu1935",9.24983812783276e-05
"SM41","patient",1,"Akkermansia.Otu1935",0.171980676328502
"SM42","patient",4,"Akkermansia.Otu1935",0
"SM43","patient",4,"Akkermansia.Otu1935",0
"SM44","control",1,"Akkermansia.Otu1935",0
"SM45","patient",2,"Akkermansia.Otu1935",0
"SM48","control",1,"Akkermansia.Otu1935",0.00545037292025244
"SM49","patient",1,"Akkermansia.Otu1935",0
"SM5","patient",3,"Akkermansia.Otu1935",0
"SM50","patient",3,"Akkermansia.Otu1935",0
"SM51","patient",4,"Akkermansia.Otu1935",0
"SM52","patient",1,"Akkermansia.Otu1935",0
"SM53","patient",2,"Akkermansia.Otu1935",0
"SM54","patient",3,"Akkermansia.Otu1935",0
"SM55","control",1,"Akkermansia.Otu1935",0.00038679731820526
"SM56","patient",2,"Akkermansia.Otu1935",0
"SM57","patient",1,"Akkermansia.Otu1935",0
"SM58","patient",2,"Akkermansia.Otu1935",0
"SM59","patient",3,"Akkermansia.Otu1935",0.000374531835205993
"SM60","patient",3,"Akkermansia.Otu1935",0
"SM62","patient",1,"Akkermansia.Otu1935",0.000802890405459655
"SM63","control",1,"Akkermansia.Otu1935",0.00045045045045045
"SM64","patient",2,"Akkermansia.Otu1935",0
"SM65","patient",3,"Akkermansia.Otu1935",0
"SM66","control",1,"Akkermansia.Otu1935",0
"SM67","patient",4,"Akkermansia.Otu1935",0
"SM68","patient",4,"Akkermansia.Otu1935",0
"SM69","patient",4,"Akkermansia.Otu1935",0
"SM7","control",1,"Akkermansia.Otu1935",0.00792253521126761
"SM70","control",1,"Akkermansia.Otu1935",0
"SM71","patient",3,"Akkermansia.Otu1935",0.00650215432824128
"SM72","control",1,"Akkermansia.Otu1935",0
"SM73","patient",1,"Akkermansia.Otu1935",0.026246719160105
"SM74","control",2,"Akkermansia.Otu1935",0
"SM75","patient",3,"Akkermansia.Otu1935",0
"SM76","control",1,"Akkermansia.Otu1935",0
"SM77","patient",2,"Akkermansia.Otu1935",0
"SM79","patient",2,"Akkermansia.Otu1935",0
"SM8","patient",1,"Akkermansia.Otu1935",0.00593251761216166
"SM81","control",1,"Akkermansia.Otu1935",0
"SM82","patient",4,"Akkermansia.Otu1935",0
"SM83","patient",1,"Akkermansia.Otu1935",0
"SM84","patient",1,"Akkermansia.Otu1935",9.706853038245e-05
"SM86","patient",2,"Akkermansia.Otu1935",0
"SM87","patient",1,"Akkermansia.Otu1935",0
"SM88","patient",2,"Akkermansia.Otu1935",0
"SM89","control",1,"Akkermansia.Otu1935",0
"SM9","patient",2,"Akkermansia.Otu1935",0
"SM90","patient",2,"Akkermansia.Otu1935",0.00247524752475248
"SM91","patient",3,"Akkermansia.Otu1935",0
"SM92","patient",3,"Akkermansia.Otu1935",0
"SM93","patient",1,"Akkermansia.Otu1935",0
"SM95","control",1,"Akkermansia.Otu1935",0.0171367368796858
"SM96","patient",1,"Akkermansia.Otu1935",0.0012155283749905
"SM98","patient",3,"Akkermansia.Otu1935",0
"SM99","patient",3,"Akkermansia.Otu1935",0
"SM1","patient",1,"Clostridium_XlVa.Otu0236",0.00519525500043294
"SM10","patient",3,"Clostridium_XlVa.Otu0236",0.00773878935651436
"SM100","patient",4,"Clostridium_XlVa.Otu0236",0.00684562725944158
"SM11","patient",2,"Clostridium_XlVa.Otu0236",0.000270416441319632
"SM12","patient",1,"Clostridium_XlVa.Otu0236",0.00199185552407932
"SM13","patient",1,"Clostridium_XlVa.Otu0236",0.000446428571428571
"SM14","patient",1,"Clostridium_XlVa.Otu0236",0.00643695569859902
"SM15","control",1,"Clostridium_XlVa.Otu0236",0.00339678720543486
"SM16","patient",4,"Clostridium_XlVa.Otu0236",0.00308742281442964
"SM17","patient",1,"Clostridium_XlVa.Otu0236",0.00206868018204386
"SM18","patient",2,"Clostridium_XlVa.Otu0236",0.000167869733087124
"SM19","patient",2,"Clostridium_XlVa.Otu0236",0.002313743637205
"SM2","patient",1,"Clostridium_XlVa.Otu0236",0.000805901679995041
"SM20","control",1,"Clostridium_XlVa.Otu0236",0.0016116035455278
"SM21","patient",1,"Clostridium_XlVa.Otu0236",0.00067260803766605
"SM22","patient",1,"Clostridium_XlVa.Otu0236",0.00499040307101727
"SM23","patient",2,"Clostridium_XlVa.Otu0236",0
"SM24","patient",1,"Clostridium_XlVa.Otu0236",0.00128617363344051
"SM25","patient",4,"Clostridium_XlVa.Otu0236",0.00332778702163062
"SM26","control",1,"Clostridium_XlVa.Otu0236",0.000689464975179261
"SM28","control",1,"Clostridium_XlVa.Otu0236",0.00639488409272582
"SM29","patient",3,"Clostridium_XlVa.Otu0236",0.000835421888053467
"SM3","patient",2,"Clostridium_XlVa.Otu0236",0.00305464419051929
"SM30","patient",4,"Clostridium_XlVa.Otu0236",0.0048748781280468
"SM31","control",2,"Clostridium_XlVa.Otu0236",0.00040453074433657
"SM33","patient",1,"Clostridium_XlVa.Otu0236",0
"SM35","control",1,"Clostridium_XlVa.Otu0236",0.0186406001363946
"SM36","patient",4,"Clostridium_XlVa.Otu0236",0.00289668490505311
"SM37","control",1,"Clostridium_XlVa.Otu0236",0.0133147546059762
"SM38","patient",2,"Clostridium_XlVa.Otu0236",0
"SM39","patient",1,"Clostridium_XlVa.Otu0236",0.00048564317367814
"SM40","patient",4,"Clostridium_XlVa.Otu0236",0.00628988992692628
"SM41","patient",1,"Clostridium_XlVa.Otu0236",0.00225442834138486
"SM42","patient",4,"Clostridium_XlVa.Otu0236",0.00374531835205993
"SM43","patient",4,"Clostridium_XlVa.Otu0236",0.000670690811535882
"SM44","control",1,"Clostridium_XlVa.Otu0236",0.00136948781155848
"SM45","patient",2,"Clostridium_XlVa.Otu0236",0
"SM48","control",1,"Clostridium_XlVa.Otu0236",0.000860585197934596
"SM49","patient",1,"Clostridium_XlVa.Otu0236",0.00422068133855894
"SM5","patient",3,"Clostridium_XlVa.Otu0236",0.00262756399389727
"SM50","patient",3,"Clostridium_XlVa.Otu0236",0.00236655272153563
"SM51","patient",4,"Clostridium_XlVa.Otu0236",0.00513049297345528
"SM52","patient",1,"Clostridium_XlVa.Otu0236",0.0227693648545593
"SM53","patient",2,"Clostridium_XlVa.Otu0236",0.000863060989643268
"SM54","patient",3,"Clostridium_XlVa.Otu0236",0.000986193293885602
"SM55","control",1,"Clostridium_XlVa.Otu0236",0.000902527075812274
"SM56","patient",2,"Clostridium_XlVa.Otu0236",0
"SM57","patient",1,"Clostridium_XlVa.Otu0236",0.000719942404607631
"SM58","patient",2,"Clostridium_XlVa.Otu0236",0.000323939099449304
"SM59","patient",3,"Clostridium_XlVa.Otu0236",0.00299625468164794
"SM60","patient",3,"Clostridium_XlVa.Otu0236",0.00204220558202859
"SM62","patient",1,"Clostridium_XlVa.Otu0236",0.000401445202729827
"SM63","control",1,"Clostridium_XlVa.Otu0236",0.00495495495495495
"SM64","patient",2,"Clostridium_XlVa.Otu0236",0.000668077051553279
"SM65","patient",3,"Clostridium_XlVa.Otu0236",0.0189586481659569
"SM66","control",1,"Clostridium_XlVa.Otu0236",0.00542124542124542
"SM67","patient",4,"Clostridium_XlVa.Otu0236",0.00388212458090701
"SM68","patient",4,"Clostridium_XlVa.Otu0236",0
"SM69","patient",4,"Clostridium_XlVa.Otu0236",0
"SM7","control",1,"Clostridium_XlVa.Otu0236",0.0435739436619718
"SM70","control",1,"Clostridium_XlVa.Otu0236",0.00357659882483181
"SM71","patient",3,"Clostridium_XlVa.Otu0236",0.0018018018018018
"SM72","control",1,"Clostridium_XlVa.Otu0236",0.00105820105820106
"SM73","patient",1,"Clostridium_XlVa.Otu0236",0.00817686250757117
"SM74","control",2,"Clostridium_XlVa.Otu0236",0.00556464811783961
"SM75","patient",3,"Clostridium_XlVa.Otu0236",0.00237691001697793
"SM76","control",1,"Clostridium_XlVa.Otu0236",0.000918800964741013
"SM77","patient",2,"Clostridium_XlVa.Otu0236",0.00214036273515827
"SM79","patient",2,"Clostridium_XlVa.Otu0236",0.000782932080642004
"SM8","patient",1,"Clostridium_XlVa.Otu0236",0.00222469410456062
"SM81","control",1,"Clostridium_XlVa.Otu0236",0
"SM82","patient",4,"Clostridium_XlVa.Otu0236",0.00113142927038102
"SM83","patient",1,"Clostridium_XlVa.Otu0236",0.00768808347062054
"SM84","patient",1,"Clostridium_XlVa.Otu0236",0.0050475635798874
"SM86","patient",2,"Clostridium_XlVa.Otu0236",0.00465404902264971
"SM87","patient",1,"Clostridium_XlVa.Otu0236",0.000380517503805175
"SM88","patient",2,"Clostridium_XlVa.Otu0236",0.00272804774083546
"SM89","control",1,"Clostridium_XlVa.Otu0236",0.000264410364886304
"SM9","patient",2,"Clostridium_XlVa.Otu0236",0.00123406005758947
"SM90","patient",2,"Clostridium_XlVa.Otu0236",0.00165016501650165
"SM91","patient",3,"Clostridium_XlVa.Otu0236",0.00103214391035093
"SM92","patient",3,"Clostridium_XlVa.Otu0236",0.000231803430690774
"SM93","patient",1,"Clostridium_XlVa.Otu0236",0.00215169445938677
"SM95","control",1,"Clostridium_XlVa.Otu0236",0.000714030703320243
"SM96","patient",1,"Clostridium_XlVa.Otu0236",0.0116994606092836
"SM98","patient",3,"Clostridium_XlVa.Otu0236",9.83187493855078e-05
"SM99","patient",3,"Clostridium_XlVa.Otu0236",0.00499464859079558
"SM1","patient",1,"Clostridiales.Otu0562",0
"SM10","patient",3,"Clostridiales.Otu0562",0.000742075691720556
"SM100","patient",4,"Clostridiales.Otu0562",0
"SM11","patient",2,"Clostridiales.Otu0562",0
"SM12","patient",1,"Clostridiales.Otu0562",0
"SM13","patient",1,"Clostridiales.Otu0562",0.000446428571428571
"SM14","patient",1,"Clostridiales.Otu0562",0
"SM15","control",1,"Clostridiales.Otu0562",0
"SM16","patient",4,"Clostridiales.Otu0562",0
"SM17","patient",1,"Clostridiales.Otu0562",0
"SM18","patient",2,"Clostridiales.Otu0562",0
"SM19","patient",2,"Clostridiales.Otu0562",0
"SM2","patient",1,"Clostridiales.Otu0562",0
"SM20","control",1,"Clostridiales.Otu0562",0
"SM21","patient",1,"Clostridiales.Otu0562",0
"SM22","patient",1,"Clostridiales.Otu0562",0
"SM23","patient",2,"Clostridiales.Otu0562",0
"SM24","patient",1,"Clostridiales.Otu0562",0
"SM25","patient",4,"Clostridiales.Otu0562",0
"SM26","control",1,"Clostridiales.Otu0562",0
"SM28","control",1,"Clostridiales.Otu0562",0
"SM29","patient",3,"Clostridiales.Otu0562",0
"SM3","patient",2,"Clostridiales.Otu0562",0
"SM30","patient",4,"Clostridiales.Otu0562",0
"SM31","control",2,"Clostridiales.Otu0562",0
"SM33","patient",1,"Clostridiales.Otu0562",0
"SM35","control",1,"Clostridiales.Otu0562",0
"SM36","patient",4,"Clostridiales.Otu0562",0.0502092050209205
"SM37","control",1,"Clostridiales.Otu0562",0
"SM38","patient",2,"Clostridiales.Otu0562",0
"SM39","patient",1,"Clostridiales.Otu0562",0
"SM40","patient",4,"Clostridiales.Otu0562",0
"SM41","patient",1,"Clostridiales.Otu0562",0
"SM42","patient",4,"Clostridiales.Otu0562",0
"SM43","patient",4,"Clostridiales.Otu0562",0
"SM44","control",1,"Clostridiales.Otu0562",0
"SM45","patient",2,"Clostridiales.Otu0562",0
"SM48","control",1,"Clostridiales.Otu0562",0
"SM49","patient",1,"Clostridiales.Otu0562",0
"SM5","patient",3,"Clostridiales.Otu0562",0
"SM50","patient",3,"Clostridiales.Otu0562",0.244806731527741
"SM51","patient",4,"Clostridiales.Otu0562",0.000669194735668079
"SM52","patient",1,"Clostridiales.Otu0562",0
"SM53","patient",2,"Clostridiales.Otu0562",0
"SM54","patient",3,"Clostridiales.Otu0562",0
"SM55","control",1,"Clostridiales.Otu0562",0
"SM56","patient",2,"Clostridiales.Otu0562",0
"SM57","patient",1,"Clostridiales.Otu0562",0
"SM58","patient",2,"Clostridiales.Otu0562",0
"SM59","patient",3,"Clostridiales.Otu0562",0
"SM60","patient",3,"Clostridiales.Otu0562",0
"SM62","patient",1,"Clostridiales.Otu0562",0
"SM63","control",1,"Clostridiales.Otu0562",0
"SM64","patient",2,"Clostridiales.Otu0562",0
"SM65","patient",3,"Clostridiales.Otu0562",0
"SM66","control",1,"Clostridiales.Otu0562",0
"SM67","patient",4,"Clostridiales.Otu0562",0
"SM68","patient",4,"Clostridiales.Otu0562",0
"SM69","patient",4,"Clostridiales.Otu0562",0
"SM7","control",1,"Clostridiales.Otu0562",0
