".record.id","DietStatus","feature","Richness"
"SM2","before.diet","13904",197.116272708079
"SM23","after.diet","13904",NA
"SM3","after.diet","13904",NA
"SM33","before.diet","13904",NA
"SM38","after.diet","13904",141.711444955518
"SM41","before.diet","13904",NA
"SM45","after.diet","13904",NA
"SM49","before.diet","13904",NA
"SM52","before.diet","13904",NA
"SM53","after.diet","13904",224
"SM56","after.diet","13904",NA
"SM57","before.diet","13904",NA
"SM58","after.diet","13904",NA
"SM62","before.diet","13904",NA
"SM64","after.diet","13904",275.717097945345
"SM77","after.diet","13904",402.978352955532
"SM79","after.diet","13904",NA
"SM8","before.diet","13904",NA
"SM83","before.diet","13904",NA
"SM84","before.diet","13904",NA
"SM86","after.diet","13904",NA
"SM87","before.diet","13904",NA
"SM88","after.diet","13904",NA
"SM9","after.diet","13904",NA
"SM90","after.diet","13904",NA
"SM96","before.diet","13904",NA
"SM1","before.diet","14282.3793103448",NA
"SM11","after.diet","14282.3793103448",292.377837323367
"SM12","before.diet","14282.3793103448",302.100187024197
"SM13","before.diet","14282.3793103448",NA
"SM14","before.diet","14282.3793103448",NA
"SM17","before.diet","14282.3793103448",NA
"SM19","after.diet","14282.3793103448",NA
"SM2","before.diet","14282.3793103448",198.868780085552
"SM23","after.diet","14282.3793103448",NA
"SM3","after.diet","14282.3793103448",NA
"SM33","before.diet","14282.3793103448",NA
"SM38","after.diet","14282.3793103448",142.86800681055
"SM41","before.diet","14282.3793103448",NA
"SM45","after.diet","14282.3793103448",NA
"SM49","before.diet","14282.3793103448",NA
"SM52","before.diet","14282.3793103448",NA
"SM53","after.diet","14282.3793103448",NA
"SM56","after.diet","14282.3793103448",NA
"SM57","before.diet","14282.3793103448",NA
"SM58","after.diet","14282.3793103448",NA
"SM62","before.diet","14282.3793103448",NA
"SM64","after.diet","14282.3793103448",278.774802132819
"SM77","after.diet","14282.3793103448",407.225278694755
"SM79","after.diet","14282.3793103448",NA
"SM8","before.diet","14282.3793103448",NA
"SM83","before.diet","14282.3793103448",NA
"SM84","before.diet","14282.3793103448",NA
"SM86","after.diet","14282.3793103448",NA
"SM87","before.diet","14282.3793103448",NA
"SM88","after.diet","14282.3793103448",NA
"SM9","after.diet","14282.3793103448",NA
"SM90","after.diet","14282.3793103448",NA
"SM96","before.diet","14282.3793103448",NA
"SM1","before.diet","15174.9655172414",NA
"SM11","after.diet","15174.9655172414",298.820577583054
"SM12","before.diet","15174.9655172414",308.784035208328
"SM13","before.diet","15174.9655172414",NA
"SM14","before.diet","15174.9655172414",NA
"SM17","before.diet","15174.9655172414",NA
"SM19","after.diet","15174.9655172414",NA
"SM2","before.diet","15174.9655172414",202.882944215337
"SM23","after.diet","15174.9655172414",NA
"SM3","after.diet","15174.9655172414",NA
"SM33","before.diet","15174.9655172414",NA
"SM38","after.diet","15174.9655172414",145.522295227659
"SM41","before.diet","15174.9655172414",NA
"SM45","after.diet","15174.9655172414",NA
"SM49","before.diet","15174.9655172414",NA
"SM52","before.diet","15174.9655172414",NA
"SM53","after.diet","15174.9655172414",NA
"SM56","after.diet","15174.9655172414",NA
"SM57","before.diet","15174.9655172414",NA
"SM58","after.diet","15174.9655172414",NA
"SM62","before.diet","15174.9655172414",NA
"SM64","after.diet","15174.9655172414",285.787331117206
"SM77","after.diet","15174.9655172414",416.957421713223
"SM79","after.diet","15174.9655172414",NA
"SM8","before.diet","15174.9655172414",NA
"SM83","before.diet","15174.9655172414",NA
"SM84","before.diet","15174.9655172414",NA
"SM86","after.diet","15174.9655172414",NA
"SM87","before.diet","15174.9655172414",NA
"SM88","after.diet","15174.9655172414",NA
"SM9","after.diet","15174.9655172414",NA
"SM90","after.diet","15174.9655172414",NA
"SM96","before.diet","15174.9655172414",NA
"SM1","before.diet","16067.5517241379",NA
"SM11","after.diet","16067.5517241379",305.018843518017
"SM12","before.diet","16067.5517241379",315.207209029655
"SM13","before.diet","16067.5517241379",NA
"SM14","before.diet","16067.5517241379",NA
"SM17","before.diet","16067.5517241379",NA
"SM19","after.diet","16067.5517241379",NA
"SM2","before.diet","16067.5517241379",206.734063373454
"SM23","after.diet","16067.5517241379",NA
"SM3","after.diet","16067.5517241379",NA
"SM33","before.diet","16067.5517241379",NA
"SM38","after.diet","16067.5517241379",148.075780416008
"SM41","before.diet","16067.5517241379",NA
"SM45","after.diet","16067.5517241379",NA
"SM49","before.diet","16067.5517241379",NA
"SM52","before.diet","16067.5517241379",NA
"SM53","after.diet","16067.5517241379",NA
"SM56","after.diet","16067.5517241379",NA
"SM57","before.diet","16067.5517241379",NA
"SM58","after.diet","16067.5517241379",NA
"SM62","before.diet","16067.5517241379",NA
"SM64","after.diet","16067.5517241379",292.524061494474
"SM77","after.diet","16067.5517241379",426.29936050514
"SM79","after.diet","16067.5517241379",NA
"SM8","before.diet","16067.5517241379",NA
"SM83","before.diet","16067.5517241379",NA
"SM84","before.diet","16067.5517241379",NA
"SM86","after.diet","16067.5517241379",NA
"SM87","before.diet","16067.5517241379",NA
"SM88","after.diet","16067.5517241379",NA
"SM9","after.diet","16067.5517241379",NA
"SM90","after.diet","16067.5517241379",NA
"SM96","before.diet","16067.5517241379",NA
"SM1","before.diet","16131",NA
"SM11","after.diet","16131",305.447559907386
"SM12","before.diet","16131",315.651151942829
"SM13","before.diet","16131",NA
"SM14","before.diet","16131",NA
"SM17","before.diet","16131",NA
"SM19","after.diet","16131",NA
"SM2","before.diet","16131",207
"SM23","after.diet","16131",NA
"SM3","after.diet","16131",NA
"SM33","before.diet","16131",NA
"SM38","after.diet","16131",148.252367333904
"SM41","before.diet","16131",NA
"SM45","after.diet","16131",NA
"SM49","before.diet","16131",NA
"SM52","before.diet","16131",NA
"SM53","after.diet","16131",NA
"SM56","after.diet","16131",NA
"SM57","before.diet","16131",NA
"SM58","after.diet","16131",NA
"SM62","before.diet","16131",NA
"SM64","after.diet","16131",292.989528669577
"SM77","after.diet","16131",426.944666672636
"SM79","after.diet","16131",NA
"SM8","before.diet","16131",NA
"SM83","before.diet","16131",NA
"SM84","before.diet","16131",NA
"SM86","after.diet","16131",NA
"SM87","before.diet","16131",NA
"SM88","after.diet","16131",NA
"SM9","after.diet","16131",NA
"SM90","after.diet","16131",NA
"SM96","before.diet","16131",NA
"SM1","before.diet","16960.1379310345",NA
"SM11","after.diet","16960.1379310345",310.990724960314
"SM12","before.diet","16960.1379310345",321.386540932795
"SM13","before.diet","16960.1379310345",NA
"SM14","before.diet","16960.1379310345",NA
"SM17","before.diet","16960.1379310345",NA
"SM19","after.diet","16960.1379310345",NA
"SM2","before.diet","16960.1379310345",NA
"SM23","after.diet","16960.1379310345",NA
"SM3","after.diet","16960.1379310345",NA
"SM33","before.diet","16960.1379310345",NA
"SM38","after.diet","16960.1379310345",150.534833778511
"SM41","before.diet","16960.1379310345",NA
"SM45","after.diet","16960.1379310345",NA
"SM49","before.diet","16960.1379310345",NA
"SM52","before.diet","16960.1379310345",NA
"SM53","after.diet","16960.1379310345",NA
"SM56","after.diet","16960.1379310345",NA
"SM57","before.diet","16960.1379310345",NA
"SM58","after.diet","16960.1379310345",NA
"SM62","before.diet","16960.1379310345",NA
"SM64","after.diet","16960.1379310345",299.000743521921
"SM77","after.diet","16960.1379310345",435.27788820066
"SM79","after.diet","16960.1379310345",NA
"SM8","before.diet","16960.1379310345",NA
"SM83","before.diet","16960.1379310345",NA
"SM84","before.diet","16960.1379310345",NA
"SM86","after.diet","16960.1379310345",NA
"SM87","before.diet","16960.1379310345",NA
"SM88","after.diet","16960.1379310345",NA
"SM9","after.diet","16960.1379310345",NA
"SM90","after.diet","16960.1379310345",NA
"SM96","before.diet","16960.1379310345",NA
"SM1","before.diet","17754",NA
"SM11","after.diet","17754",316.138822369301
"SM12","before.diet","17754",326.704209597284
"SM13","before.diet","17754",NA
"SM14","before.diet","17754",NA
"SM17","before.diet","17754",NA
"SM19","after.diet","17754",NA
"SM2","before.diet","17754",NA
"SM23","after.diet","17754",NA
"SM3","after.diet","17754",NA
"SM33","before.diet","17754",NA
"SM38","after.diet","17754",152.652630962165
"SM41","before.diet","17754",NA
"SM45","after.diet","17754",NA
"SM49","before.diet","17754",NA
"SM52","before.diet","17754",NA
"SM53","after.diet","17754",NA
"SM56","after.diet","17754",NA
"SM57","before.diet","17754",NA
"SM58","after.diet","17754",NA
"SM62","before.diet","17754",NA
"SM64","after.diet","17754",304.569885595849
"SM77","after.diet","17754",443
"SM79","after.diet","17754",NA
"SM8","before.diet","17754",NA
"SM83","before.diet","17754",NA
"SM84","before.diet","17754",NA
"SM86","after.diet","17754",NA
"SM87","before.diet","17754",NA
"SM88","after.diet","17754",NA
"SM9","after.diet","17754",NA
"SM90","after.diet","17754",NA
"SM96","before.diet","17754",NA
"SM1","before.diet","17852.724137931",NA
"SM11","after.diet","17852.724137931",316.77031565827
"SM12","before.diet","17852.724137931",327.355828168031
"SM13","before.diet","17852.724137931",NA
"SM14","before.diet","17852.724137931",NA
"SM17","before.diet","17852.724137931",NA
"SM19","after.diet","17852.724137931",NA
"SM2","before.diet","17852.724137931",NA
"SM23","after.diet","17852.724137931",NA
"SM3","after.diet","17852.724137931",NA
"SM33","before.diet","17852.724137931",NA
"SM38","after.diet","17852.724137931",152.91221957927
"SM41","before.diet","17852.724137931",NA
"SM45","after.diet","17852.724137931",NA
"SM49","before.diet","17852.724137931",NA
"SM52","before.diet","17852.724137931",NA
"SM53","after.diet","17852.724137931",NA
"SM56","after.diet","17852.724137931",NA
"SM57","before.diet","17852.724137931",NA
"SM58","after.diet","17852.724137931",NA
"SM62","before.diet","17852.724137931",NA
"SM64","after.diet","17852.724137931",305.252016863059
"SM77","after.diet","17852.724137931",NA
"SM79","after.diet","17852.724137931",NA
"SM8","before.diet","17852.724137931",NA
"SM83","before.diet","17852.724137931",NA
"SM84","before.diet","17852.724137931",NA
"SM86","after.diet","17852.724137931",NA
"SM87","before.diet","17852.724137931",NA
"SM88","after.diet","17852.724137931",NA
"SM9","after.diet","17852.724137931",NA
"SM90","after.diet","17852.724137931",NA
"SM96","before.diet","17852.724137931",NA
"SM1","before.diet","17962",NA
"SM11","after.diet","17962",317.463018513833
"SM12","before.diet","17962",328.070425780028
"SM13","before.diet","17962",NA
"SM14","before.diet","17962",NA
"SM17","before.diet","17962",NA
"SM19","after.diet","17962",NA
"SM2","before.diet","17962",NA
"SM23","after.diet","17962",NA
"SM3","after.diet","17962",NA
"SM33","before.diet","17962",NA
"SM38","after.diet","17962",153.196911574297
"SM41","before.diet","17962",NA
"SM45","after.diet","17962",NA
"SM49","before.diet","17962",NA
"SM52","before.diet","17962",NA
"SM53","after.diet","17962",NA
"SM56","after.diet","17962",NA
"SM57","before.diet","17962",NA
"SM58","after.diet","17962",NA
"SM62","before.diet","17962",NA
"SM64","after.diet","17962",306
"SM77","after.diet","17962",NA
"SM79","after.diet","17962",NA
"SM8","before.diet","17962",NA
"SM83","before.diet","17962",NA
"SM84","before.diet","17962",NA
"SM86","after.diet","17962",NA
"SM87","before.diet","17962",NA
"SM88","after.diet","17962",NA
"SM9","after.diet","17962",NA
"SM90","after.diet","17962",NA
"SM96","before.diet","17962",NA
"SM1","before.diet","18745.3103448276",NA
"SM11","after.diet","18745.3103448276",322.362129428575
"SM12","before.diet","18745.3103448276",333.118650179148
"SM13","before.diet","18745.3103448276",NA
"SM14","before.diet","18745.3103448276",NA
"SM17","before.diet","18745.3103448276",NA
"SM19","after.diet","18745.3103448276",NA
"SM2","before.diet","18745.3103448276",NA
"SM23","after.diet","18745.3103448276",NA
"SM3","after.diet","18745.3103448276",NA
"SM33","before.diet","18745.3103448276",NA
"SM38","after.diet","18745.3103448276",155.20832086576
"SM41","before.diet","18745.3103448276",NA
"SM45","after.diet","18745.3103448276",NA
"SM49","before.diet","18745.3103448276",NA
"SM52","before.diet","18745.3103448276",NA
"SM53","after.diet","18745.3103448276",NA
"SM56","after.diet","18745.3103448276",NA
"SM57","before.diet","18745.3103448276",NA
"SM58","after.diet","18745.3103448276",NA
"SM62","before.diet","18745.3103448276",NA
"SM64","after.diet","18745.3103448276",NA
"SM77","after.diet","18745.3103448276",NA
"SM79","after.diet","18745.3103448276",NA
"SM8","before.diet","18745.3103448276",NA
"SM83","before.diet","18745.3103448276",NA
"SM84","before.diet","18745.3103448276",NA
"SM86","after.diet","18745.3103448276",NA
"SM87","before.diet","18745.3103448276",NA
"SM88","after.diet","18745.3103448276",NA
"SM9","after.diet","18745.3103448276",NA
"SM90","after.diet","18745.3103448276",NA
"SM96","before.diet","18745.3103448276",NA
"SM1","before.diet","19462",NA
"SM11","after.diet","19462",326.735640458419
"SM12","before.diet","19462",337.616040968333
"SM13","before.diet","19462",NA
"SM14","before.diet","19462",NA
"SM17","before.diet","19462",NA
"SM19","after.diet","19462",NA
"SM2","before.diet","19462",NA
"SM23","after.diet","19462",NA
"SM3","after.diet","19462",NA
"SM33","before.diet","19462",NA
"SM38","after.diet","19462",157
"SM41","before.diet","19462",NA
"SM45","after.diet","19462",NA
"SM49","before.diet","19462",NA
"SM52","before.diet","19462",NA
"SM53","after.diet","19462",NA
"SM56","after.diet","19462",NA
"SM57","before.diet","19462",NA
"SM58","after.diet","19462",NA
"SM62","before.diet","19462",NA
"SM64","after.diet","19462",NA
"SM77","after.diet","19462",NA
"SM79","after.diet","19462",NA
"SM8","before.diet","19462",NA
"SM83","before.diet","19462",NA
"SM84","before.diet","19462",NA
"SM86","after.diet","19462",NA
"SM87","before.diet","19462",NA
"SM88","after.diet","19462",NA
"SM9","after.diet","19462",NA
"SM90","after.diet","19462",NA
"SM96","before.diet","19462",NA
"SM1","before.diet","19637.8965517241",NA
"SM11","after.diet","19637.8965517241",327.793545630135
"SM12","before.diet","19637.8965517241",338.702497501048
"SM13","before.diet","19637.8965517241",NA
"SM14","before.diet","19637.8965517241",NA
"SM17","before.diet","19637.8965517241",NA
"SM19","after.diet","19637.8965517241",NA
"SM2","before.diet","19637.8965517241",NA
"SM23","after.diet","19637.8965517241",NA
"SM3","after.diet","19637.8965517241",NA
"SM33","before.diet","19637.8965517241",NA
"SM38","after.diet","19637.8965517241",NA
"SM41","before.diet","19637.8965517241",NA
"SM45","after.diet","19637.8965517241",NA
"SM49","before.diet","19637.8965517241",NA
"SM52","before.diet","19637.8965517241",NA
"SM53","after.diet","19637.8965517241",NA
"SM56","after.diet","19637.8965517241",NA
"SM57","before.diet","19637.8965517241",NA
"SM58","after.diet","19637.8965517241",NA
"SM62","before.diet","19637.8965517241",NA
"SM64","after.diet","19637.8965517241",NA
"SM77","after.diet","19637.8965517241",NA
"SM79","after.diet","19637.8965517241",NA
"SM8","before.diet","19637.8965517241",NA
"SM83","before.diet","19637.8965517241",NA
"SM84","before.diet","19637.8965517241",NA
"SM86","after.diet","19637.8965517241",NA
"SM87","before.diet","19637.8965517241",NA
"SM88","after.diet","19637.8965517241",NA
"SM9","after.diet","19637.8965517241",NA
"SM90","after.diet","19637.8965517241",NA
"SM96","before.diet","19637.8965517241",NA
"SM1","before.diet","20530.4827586207",NA
"SM11","after.diet","20530.4827586207",333.065044124683
"SM12","before.diet","20530.4827586207",344.107469106083
"SM13","before.diet","20530.4827586207",NA
"SM14","before.diet","20530.4827586207",NA
"SM17","before.diet","20530.4827586207",NA
"SM19","after.diet","20530.4827586207",NA
"SM2","before.diet","20530.4827586207",NA
"SM23","after.diet","20530.4827586207",NA
"SM3","after.diet","20530.4827586207",NA
"SM33","before.diet","20530.4827586207",NA
"SM38","after.diet","20530.4827586207",NA
"SM41","before.diet","20530.4827586207",NA
"SM45","after.diet","20530.4827586207",NA
"SM49","before.diet","20530.4827586207",NA
"SM52","before.diet","20530.4827586207",NA
"SM53","after.diet","20530.4827586207",NA
"SM56","after.diet","20530.4827586207",NA
"SM57","before.diet","20530.4827586207",NA
"SM58","after.diet","20530.4827586207",NA
"SM62","before.diet","20530.4827586207",NA
"SM64","after.diet","20530.4827586207",NA
"SM77","after.diet","20530.4827586207",NA
"SM79","after.diet","20530.4827586207",NA
"SM8","before.diet","20530.4827586207",NA
"SM83","before.diet","20530.4827586207",NA
"SM84","before.diet","20530.4827586207",NA
"SM86","after.diet","20530.4827586207",NA
"SM87","before.diet","20530.4827586207",NA
"SM88","after.diet","20530.4827586207",NA
"SM9","after.diet","20530.4827586207",NA
"SM90","after.diet","20530.4827586207",NA
"SM96","before.diet","20530.4827586207",NA
"SM1","before.diet","21423.0689655172",NA
"SM11","after.diet","21423.0689655172",338.199304134395
"SM12","before.diet","21423.0689655172",349.356738901479
"SM13","before.diet","21423.0689655172",NA
"SM14","before.diet","21423.0689655172",NA
"SM17","before.diet","21423.0689655172",NA
"SM19","after.diet","21423.0689655172",NA
"SM2","before.diet","21423.0689655172",NA
"SM23","after.diet","21423.0689655172",NA
"SM3","after.diet","21423.0689655172",NA
"SM33","before.diet","21423.0689655172",NA
"SM38","after.diet","21423.0689655172",NA
"SM41","before.diet","21423.0689655172",NA
"SM45","after.diet","21423.0689655172",NA
"SM49","before.diet","21423.0689655172",NA
"SM52","before.diet","21423.0689655172",NA
"SM53","after.diet","21423.0689655172",NA
"SM56","after.diet","21423.0689655172",NA
"SM57","before.diet","21423.0689655172",NA
"SM58","after.diet","21423.0689655172",NA
"SM62","before.diet","21423.0689655172",NA
"SM64","after.diet","21423.0689655172",NA
"SM77","after.diet","21423.0689655172",NA
"SM79","after.diet","21423.0689655172",NA
"SM8","before.diet","21423.0689655172",NA
"SM83","before.diet","21423.0689655172",NA
"SM84","before.diet","21423.0689655172",NA
"SM86","after.diet","21423.0689655172",NA
"SM87","before.diet","21423.0689655172",NA
"SM88","after.diet","21423.0689655172",NA
"SM9","after.diet","21423.0689655172",NA
"SM90","after.diet","21423.0689655172",NA
"SM96","before.diet","21423.0689655172",NA
"SM1","before.diet","22315.6551724138",NA
"SM11","after.diet","22315.6551724138",343.199700680038
"SM12","before.diet","22315.6551724138",354.45396197482
"SM13","before.diet","22315.6551724138",NA
"SM14","before.diet","22315.6551724138",NA
"SM17","before.diet","22315.6551724138",NA
"SM19","after.diet","22315.6551724138",NA
"SM2","before.diet","22315.6551724138",NA
"SM23","after.diet","22315.6551724138",NA
"SM3","after.diet","22315.6551724138",NA
"SM33","before.diet","22315.6551724138",NA
"SM38","after.diet","22315.6551724138",NA
"SM41","before.diet","22315.6551724138",NA
"SM45","after.diet","22315.6551724138",NA
"SM49","before.diet","22315.6551724138",NA
"SM52","before.diet","22315.6551724138",NA
"SM53","after.diet","22315.6551724138",NA
"SM56","after.diet","22315.6551724138",NA
"SM57","before.diet","22315.6551724138",NA
"SM58","after.diet","22315.6551724138",NA
"SM62","before.diet","22315.6551724138",NA
"SM64","after.diet","22315.6551724138",NA
"SM77","after.diet","22315.6551724138",NA
"SM79","after.diet","22315.6551724138",NA
"SM8","before.diet","22315.6551724138",NA
"SM83","before.diet","22315.6551724138",NA
"SM84","before.diet","22315.6551724138",NA
"SM86","after.diet","22315.6551724138",NA
"SM87","before.diet","22315.6551724138",NA
"SM88","after.diet","22315.6551724138",NA
"SM9","after.diet","22315.6551724138",NA
"SM90","after.diet","22315.6551724138",NA
"SM96","before.diet","22315.6551724138",NA
"SM1","before.diet","22592",NA
"SM11","after.diet","22592",344.719389103316
"SM12","before.diet","22592",356
"SM13","before.diet","22592",NA
"SM14","before.diet","22592",NA
"SM17","before.diet","22592",NA
"SM19","after.diet","22592",NA
"SM2","before.diet","22592",NA
"SM23","after.diet","22592",NA
"SM3","after.diet","22592",NA
"SM33","before.diet","22592",NA
"SM38","after.diet","22592",NA
"SM41","before.diet","22592",NA
"SM45","after.diet","22592",NA
"SM49","before.diet","22592",NA
"SM52","before.diet","22592",NA
"SM53","after.diet","22592",NA
"SM56","after.diet","22592",NA
"SM57","before.diet","22592",NA
"SM58","after.diet","22592",NA
"SM62","before.diet","22592",NA
"SM64","after.diet","22592",NA
"SM77","after.diet","22592",NA
"SM79","after.diet","22592",NA
"SM8","before.diet","22592",NA
"SM83","before.diet","22592",NA
"SM84","before.diet","22592",NA
"SM86","after.diet","22592",NA
"SM87","before.diet","22592",NA
"SM88","after.diet","22592",NA
"SM9","after.diet","22592",NA
"SM90","after.diet","22592",NA
"SM96","before.diet","22592",NA
"SM1","before.diet","23208.2413793103",NA
"SM11","after.diet","23208.2413793103",348.06895656082
"SM12","before.diet","23208.2413793103",NA
"SM13","before.diet","23208.2413793103",NA
"SM14","before.diet","23208.2413793103",NA
"SM17","before.diet","23208.2413793103",NA
"SM19","after.diet","23208.2413793103",NA
"SM2","before.diet","23208.2413793103",NA
"SM23","after.diet","23208.2413793103",NA
"SM3","after.diet","23208.2413793103",NA
"SM33","before.diet","23208.2413793103",NA
"SM38","after.diet","23208.2413793103",NA
"SM41","before.diet","23208.2413793103",NA
"SM45","after.diet","23208.2413793103",NA
"SM49","before.diet","23208.2413793103",NA
"SM52","before.diet","23208.2413793103",NA
"SM53","after.diet","23208.2413793103",NA
"SM56","after.diet","23208.2413793103",NA
"SM57","before.diet","23208.2413793103",NA
"SM58","after.diet","23208.2413793103",NA
"SM62","before.diet","23208.2413793103",NA
"SM64","after.diet","23208.2413793103",NA
"SM77","after.diet","23208.2413793103",NA
"SM79","after.diet","23208.2413793103",NA
"SM8","before.diet","23208.2413793103",NA
"SM83","before.diet","23208.2413793103",NA
"SM84","before.diet","23208.2413793103",NA
"SM86","after.diet","23208.2413793103",NA
"SM87","before.diet","23208.2413793103",NA
"SM88","after.diet","23208.2413793103",NA
"SM9","after.diet","23208.2413793103",NA
"SM90","after.diet","23208.2413793103",NA
"SM96","before.diet","23208.2413793103",NA
"SM1","before.diet","24100.8275862069",NA
"SM11","after.diet","24100.8275862069",352.825042353731
"SM12","before.diet","24100.8275862069",NA
"SM13","before.diet","24100.8275862069",NA
"SM14","before.diet","24100.8275862069",NA
"SM17","before.diet","24100.8275862069",NA
"SM19","after.diet","24100.8275862069",NA
"SM2","before.diet","24100.8275862069",NA
"SM23","after.diet","24100.8275862069",NA
"SM3","after.diet","24100.8275862069",NA
"SM33","before.diet","24100.8275862069",NA
"SM38","after.diet","24100.8275862069",NA
"SM41","before.diet","24100.8275862069",NA
"SM45","after.diet","24100.8275862069",NA
"SM49","before.diet","24100.8275862069",NA
"SM52","before.diet","24100.8275862069",NA
"SM53","after.diet","24100.8275862069",NA
"SM56","after.diet","24100.8275862069",NA
"SM57","before.diet","24100.8275862069",NA
"SM58","after.diet","24100.8275862069",NA
"SM62","before.diet","24100.8275862069",NA
"SM64","after.diet","24100.8275862069",NA
"SM77","after.diet","24100.8275862069",NA
"SM79","after.diet","24100.8275862069",NA
"SM8","before.diet","24100.8275862069",NA
"SM83","before.diet","24100.8275862069",NA
"SM84","before.diet","24100.8275862069",NA
"SM86","after.diet","24100.8275862069",NA
"SM87","before.diet","24100.8275862069",NA
"SM88","after.diet","24100.8275862069",NA
"SM9","after.diet","24100.8275862069",NA
"SM90","after.diet","24100.8275862069",NA
"SM96","before.diet","24100.8275862069",NA
"SM1","before.diet","24993.4137931034",NA
"SM11","after.diet","24993.4137931034",357.463457624584
"SM12","before.diet","24993.4137931034",NA
"SM13","before.diet","24993.4137931034",NA
"SM14","before.diet","24993.4137931034",NA
"SM17","before.diet","24993.4137931034",NA
"SM19","after.diet","24993.4137931034",NA
"SM2","before.diet","24993.4137931034",NA
"SM23","after.diet","24993.4137931034",NA
"SM3","after.diet","24993.4137931034",NA
"SM33","before.diet","24993.4137931034",NA
"SM38","after.diet","24993.4137931034",NA
"SM41","before.diet","24993.4137931034",NA
"SM45","after.diet","24993.4137931034",NA
"SM49","before.diet","24993.4137931034",NA
"SM52","before.diet","24993.4137931034",NA
"SM53","after.diet","24993.4137931034",NA
"SM56","after.diet","24993.4137931034",NA
"SM57","before.diet","24993.4137931034",NA
"SM58","after.diet","24993.4137931034",NA
"SM62","before.diet","24993.4137931034",NA
"SM64","after.diet","24993.4137931034",NA
"SM77","after.diet","24993.4137931034",NA
"SM79","after.diet","24993.4137931034",NA
"SM8","before.diet","24993.4137931034",NA
"SM83","before.diet","24993.4137931034",NA
"SM84","before.diet","24993.4137931034",NA
"SM86","after.diet","24993.4137931034",NA
"SM87","before.diet","24993.4137931034",NA
"SM88","after.diet","24993.4137931034",NA
"SM9","after.diet","24993.4137931034",NA
"SM90","after.diet","24993.4137931034",NA
"SM96","before.diet","24993.4137931034",NA
"SM1","before.diet","25886",NA
"SM11","after.diet","25886",362
"SM12","before.diet","25886",NA
"SM13","before.diet","25886",NA
"SM14","before.diet","25886",NA
"SM17","before.diet","25886",NA
"SM19","after.diet","25886",NA
"SM2","before.diet","25886",NA
"SM23","after.diet","25886",NA
"SM3","after.diet","25886",NA
"SM33","before.diet","25886",NA
"SM38","after.diet","25886",NA
"SM41","before.diet","25886",NA
"SM45","after.diet","25886",NA
"SM49","before.diet","25886",NA
"SM52","before.diet","25886",NA
"SM53","after.diet","25886",NA
"SM56","after.diet","25886",NA
"SM57","before.diet","25886",NA
"SM58","after.diet","25886",NA
"SM62","before.diet","25886",NA
"SM64","after.diet","25886",NA
"SM77","after.diet","25886",NA
"SM79","after.diet","25886",NA
"SM8","before.diet","25886",NA
"SM83","before.diet","25886",NA
"SM84","before.diet","25886",NA
"SM86","after.diet","25886",NA
"SM87","before.diet","25886",NA
"SM88","after.diet","25886",NA
"SM9","after.diet","25886",NA
"SM90","after.diet","25886",NA
"SM96","before.diet","25886",NA
